@attribute UserCPU_Time_millis_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 64\nSize of the tree: 71\n','Number of leaves: 82\nSize of the tree: 91\n','Number of leaves: 73\nSize of the tree: 81\n','Number of leaves: 55\nSize of the tree: 61\n','Number of leaves: 91\nSize of the tree: 101\n','Number of leaves: 100\nSize of the tree: 111\n','Number of leaves: 109\nSize of the tree: 121\n','Number of leaves: 118\nSize of the tree: 131\n','Number of leaves: 20\nSize of the tree: 39\n','Number of leaves: 27\nSize of the tree: 53\n','Number of leaves: 25\nSize of the tree: 49\n','Number of leaves: 24\nSize of the tree: 47\n','Number of leaves: 23\nSize of the tree: 45\n','Number of leaves: 17\nSize of the tree: 33\n','Number of leaves: 29\nSize of the tree: 57\n','Number of leaves: 18\nSize of the tree: 35\n','Number of leaves: 22\nSize of the tree: 43\n','Number of leaves: 19\nSize of the tree: 37\n','Number of leaves: 26\nSize of the tree: 51\n','Number of leaves: 28\nSize of the tree: 55\n','Number of leaves: 21\nSize of the tree: 41\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,12,10,0,54.545455,45.454545,0,0.400545,0.128255,0.325323,60.599883,100.303618,48.002519,5382.892868,-5334.890349,2.181933,244.676949,-242.495016,22.506545,1.023025,46.886175,0.571429,4,0.066667,1,0.933333,14,0.428571,3,0.8,0.571429,0.666667,0.561011,0.885714,0.831169,0.545455,0.148086,0.851914,0.454545,0.595455,0.545455,0.560606,0.405556,0.771081,0.609619,0.583333,0.545455,0.005,0,0,0,0,0,16573,18151,3701,77.272727,20.12987,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,11,11,0,50,50,0,0.32964,0.144634,0.342186,68.33883,105.502913,48.002519,5390.804512,-5342.801993,2.181933,245.036569,-242.854636,18.940025,0.86091,39.456314,0.142857,1,0.133333,2,0.866667,13,0.857143,6,0.333333,0.142857,0.2,0.012926,0.538095,0.354051,0.5,0.174311,0.825689,0.5,?,0.5,?,?,0.722622,0.514814,?,0.5,0.002,0.001,0,0,0,0,13189,18151,3701,68.181818,24.675325,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,12,10,0,54.545455,45.454545,0,0.414894,0.118252,0.307192,55.804528,94.583407,48.445571,6451.886374,-6403.440804,2.202071,293.267562,-291.065491,25.597866,1.163539,52.838403,0.428571,3,0.133333,2,0.866667,13,0.571429,4,0.6,0.428571,0.5,0.328139,0.771429,0.662338,0.545455,0.131169,0.868831,0.454545,0.671429,0.545455,0.595455,0.450883,0.768723,0.648933,0.616667,0.545455,0.002,0.001,0.01,0,10,0,18265,18151,3701,72.727273,20.12987,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,14,8,0,63.636364,36.363636,0,0.480826,0.108488,0.282235,51.197074,86.899187,48.445571,4307.204265,-4258.758695,2.202071,195.782012,-193.579941,25.714596,1.168845,53.079355,1,7,0.466667,7,0.533333,8,0,0,0.5,1,0.666667,0.516398,0.785714,0.547619,0.636364,0.174459,0.825541,0.363636,?,0.636364,?,?,0.781157,0.584848,?,0.636364,0.002,0,0,0,0,0,15445,18151,3701,81.818182,24.675325,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,17,4,0,80.952381,19.047619,0,0.736677,0.070533,0.221785,33.685171,69.215462,44.130734,1087.450624,-1043.31989,2.101464,51.783363,-49.6819,33.319598,1.586648,75.502026,0.571429,4,0.071429,1,0.928571,13,0.428571,3,0.8,0.571429,0.666667,0.553399,0.806122,0.694048,0.809524,0.084799,0.915201,0.190476,0.824868,0.809524,0.805789,0.72497,0.887755,0.785974,0.831373,0.809524,0.002,0,0,0,0,0,14881,18236,3616,90.47619,21.768707,'Number of leaves: 21\nSize of the tree: 41\n',41,21,21
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,13,8,0,61.904762,38.095238,0,0.476636,0.108577,0.299385,51.041953,91.77946,46.480972,3238.136446,-3191.655475,2.21338,154.196974,-151.983594,24.749844,1.178564,53.247261,0.571429,4,0.214286,3,0.785714,11,0.428571,3,0.571429,0.571429,0.571429,0.357143,0.852041,0.67785,0.619048,0.155806,0.844194,0.380952,?,0.619048,?,?,0.822034,0.672945,?,0.619048,0.002,0,0,0,0,0,18265,18236,3616,85.714286,21.768707,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,16,5,0,76.190476,23.809524,0,0.674923,0.077469,0.234304,36.418072,71.828315,46.480972,1088.369831,-1041.888859,2.21338,51.827135,-49.613755,32.983152,1.570626,70.960548,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.852041,0.765986,0.761905,0.119048,0.880952,0.238095,0.8,0.761905,0.759104,0.667986,0.907358,0.802551,0.839869,0.761905,0.002,0,0.01,0,10,0,17137,18236,3616,95.238095,23.809524,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,18,3,0,85.714286,14.285714,0,0.806748,0.048491,0.188844,22.795667,57.891901,46.480972,1082.26484,-1035.783868,2.21338,51.536421,-49.323041,36.692622,1.747268,78.941168,0.714286,5,0,0,1,14,0.285714,2,1,0.714286,0.833333,0.790569,0.918367,0.884354,0.857143,0.055556,0.944444,0.142857,?,0.857143,?,?,0.949943,0.838624,?,0.857143,0.003,0,0,0,0,0,17701,18236,3616,95.238095,21.768707,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,16,5,0,76.190476,23.809524,0,0.675926,0.081511,0.25913,38.318333,79.438902,46.480972,4301.771126,-4255.290154,2.21338,204.846244,-202.632864,29.775959,1.417903,64.060534,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.795918,0.682993,0.761905,0.081454,0.918546,0.238095,0.767857,0.761905,0.75873,0.689683,0.85042,0.72398,0.74127,0.761905,0.002,0.001,0,0,0,0,17137,18236,3616,80.952381,21.768707,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',5,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,16,5,0,76.190476,23.809524,0,0.671875,0.086839,0.235626,41.311531,73.209124,45.16771,1088.440294,-1043.272585,2.150843,51.83049,-49.679647,30.027413,1.429877,66.479821,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.887755,0.686735,0.761905,0.084317,0.915683,0.238095,0.743197,0.761905,0.746032,0.664035,0.88746,0.747052,0.711111,0.761905,0.002,0,0,0,0,0,13753,18236,3616,95.238095,27.210884,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',6,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,15,7,0,68.181818,31.818182,0,0.580381,0.101732,0.288441,48.067633,88.932156,48.002519,5377.388342,-5329.385824,2.181933,244.426743,-242.24481,27.321838,1.241902,56.917508,0.857143,6,0.2,3,0.8,12,0.142857,1,0.666667,0.857143,0.75,0.622532,0.77619,0.528448,0.681818,0.0847,0.9153,0.318182,?,0.681818,?,?,0.779295,0.612403,?,0.681818,0.003,0,0,0,0,0,17701,18151,3701,77.272727,19.480519,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',6,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,13,9,0,59.090909,40.909091,0,0.426087,0.122235,0.30903,57.755334,95.280288,48.002519,4311.525471,-4263.522953,2.181933,195.978431,-193.796498,22.682956,1.031043,47.25368,0.857143,6,0.333333,5,0.666667,10,0.142857,1,0.545455,0.857143,0.666667,0.48795,0.747619,0.534632,0.590909,0.186147,0.813853,0.409091,?,0.590909,?,?,0.755628,0.53223,?,0.590909,0.002,0,0.01,0,10,0,12625,18151,3701,81.818182,25.324675,'Number of leaves: 17\nSize of the tree: 33\n',33,17,17
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',6,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,16,6,0,72.727273,27.272727,0,0.621777,0.087813,0.266182,41.440026,81.956464,48.445571,1096.162208,-1047.716637,2.202071,49.825555,-47.623483,32.649776,1.484081,67.394759,0.571429,4,0.2,3,0.8,12,0.428571,3,0.571429,0.571429,0.571429,0.371429,0.714286,0.541373,0.727273,0.141558,0.858442,0.272727,?,0.727273,?,?,0.84145,0.694604,?,0.727273,0.003,0,0,0,0,0,16573,18151,3701,90.909091,23.376623,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',6,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,17,5,0,77.272727,22.727273,0,0.683908,0.088443,0.234419,41.73741,72.176881,48.445571,1091.041807,-1042.596236,2.202071,49.592809,-47.390738,30.683754,1.394716,63.336552,0.857143,6,0.133333,2,0.866667,13,0.142857,1,0.75,0.857143,0.8,0.700826,0.92381,0.769481,0.772727,0.101549,0.898451,0.227273,?,0.772727,?,?,0.889918,0.713567,?,0.772727,0.002,0,0,0,0,0,14317,18151,3701,95.454545,28.571429,'Number of leaves: 20\nSize of the tree: 39\n',39,20,20
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',6,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,17,4,0,80.952381,19.047619,0,0.732484,0.056144,0.210386,26.813642,65.658145,44.130734,3224.038858,-3179.908124,2.101464,153.52566,-151.424196,34.061311,1.621967,77.182744,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.846939,0.685374,0.809524,0.079304,0.920696,0.190476,0.809524,0.809524,0.809524,0.73022,0.875811,0.778628,0.717857,0.809524,0.003,0,0,0,0,0,18829,18236,3616,85.714286,19.047619,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',6,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,13,8,0,61.904762,38.095238,0,0.475,0.106836,0.304342,50.824828,94.559133,45.16771,5378.271574,-5333.103864,2.150843,256.10817,-253.957327,24.915355,1.186445,55.161874,0.571429,4,0.357143,5,0.642857,9,0.428571,3,0.444444,0.571429,0.5,0.204124,0.688776,0.559524,0.619048,0.158377,0.841623,0.380952,0.656085,0.619048,0.629252,0.472936,0.789164,0.680461,0.702381,0.619048,0.002,0,0,0,0,0,18829,18236,3616,76.190476,20.408163,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',6,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,12,9,0,57.142857,42.857143,0,0.398089,0.133277,0.306506,62.65331,93.962447,46.480972,3242.610403,-3196.129431,2.21338,154.410019,-152.19664,22.922727,1.091558,49.316368,0.571429,4,0.357143,5,0.642857,9,0.428571,3,0.444444,0.571429,0.5,0.204124,0.632653,0.47619,0.571429,0.214286,0.785714,0.428571,?,0.571429,?,?,0.749682,0.595331,?,0.571429,0.002,0,0,0,0,0,13189,18236,3616,85.714286,30.612245,'Number of leaves: 18\nSize of the tree: 35\n',35,18,18
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',6,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,12,9,0,57.142857,42.857143,0,0.401899,0.126516,0.317666,59.475064,97.383687,46.480972,4312.263718,-4265.782746,2.21338,205.345891,-203.132512,20.439085,0.97329,43.973016,0.714286,5,0.214286,3,0.785714,11,0.285714,2,0.625,0.714286,0.666667,0.485363,0.882653,0.769048,0.571429,0.179616,0.820384,0.428571,?,0.571429,?,?,0.772407,0.537267,?,0.571429,0.002,0,0,0,0,0,13753,18236,3616,76.190476,23.809524,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',6,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,17,4,0,80.952381,19.047619,0,0.743119,0.07031,0.211869,33.05247,64.950427,46.480972,2156.276989,-2109.796017,2.21338,102.679857,-100.466477,34.14359,1.625885,73.457135,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.882653,0.797619,0.809524,0.079365,0.920635,0.190476,0.825397,0.809524,0.804256,0.735841,0.898049,0.80772,0.84884,0.809524,0.002,0,0,0,0,0,15445,18236,3616,90.47619,23.809524,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',6,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,12,9,0,57.142857,42.857143,0,0.413043,0.104614,0.277911,49.178782,85.196405,46.480972,3232.771095,-3186.290123,2.21338,153.941481,-151.728101,27.609415,1.314734,59.399394,0.285714,2,0.214286,3,0.785714,11,0.714286,5,0.4,0.285714,0.333333,0.079057,0.734694,0.5,0.571429,0.176692,0.823308,0.428571,?,0.571429,?,?,0.831006,0.701361,?,0.571429,0.002,0,0,0,0,0,16009,18236,3616,85.714286,20.408163,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',7,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,16,6,0,72.727273,27.272727,0,0.614035,0.109793,0.290129,51.876376,89.45282,48.002519,5379.500939,-5331.498421,2.181933,244.52277,-242.340837,24.865213,1.130237,51.799809,0.571429,4,0.133333,2,0.866667,13,0.428571,3,0.666667,0.571429,0.615385,0.458171,0.738095,0.614719,0.727273,0.124892,0.875108,0.272727,?,0.727273,?,?,0.785173,0.636536,?,0.727273,0.002,0,0,0,0,0,16009,18151,3701,72.727273,22.727273,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',7,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,16,6,0,72.727273,27.272727,0,0.621777,0.097197,0.253733,45.953609,78.287765,47.702958,2163.140864,-2115.437906,2.168316,98.324585,-96.156268,30.000232,1.363647,62.889668,0.857143,6,0.2,3,0.8,12,0.142857,1,0.666667,0.857143,0.75,0.622532,0.890476,0.71978,0.727273,0.122761,0.877239,0.272727,?,0.727273,?,?,0.839955,0.697193,?,0.727273,0.002,0,0,0,0,0,15445,18151,3701,86.363636,25.974026,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',7,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,12,10,0,54.545455,45.454545,0,0.375,0.129035,0.327299,60.706228,100.426392,49.182986,7527.108819,-7477.925833,2.23559,342.14131,-339.90572,22.653317,1.029696,46.059255,0.571429,4,0.2,3,0.8,12,0.428571,3,0.571429,0.571429,0.571429,0.371429,0.742857,0.497217,0.545455,0.202597,0.797403,0.454545,0.570707,0.545455,0.549911,0.359014,0.703084,0.543372,0.618114,0.545455,0.002,0.001,0.01,0,10,0,16573,18151,3701,63.636364,20.12987,'Number of leaves: 24\nSize of the tree: 47\n',47,24,24
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',7,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,12,10,0,54.545455,45.454545,0,0.364162,0.14155,0.349663,66.799022,107.65996,48.445571,6462.824449,-6414.378878,2.202071,293.764748,-291.562676,19.55377,0.888808,40.362347,0.714286,5,0.266667,4,0.733333,11,0.285714,2,0.555556,0.714286,0.625,0.424043,0.7,0.458153,0.545455,0.198086,0.801914,0.454545,?,0.545455,?,?,0.683197,0.460465,?,0.545455,0.002,0,0,0,0,0,13753,18151,3701,63.636364,22.727273,'Number of leaves: 19\nSize of the tree: 37\n',37,19,19
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',7,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,12,9,0,57.142857,42.857143,0,0.403785,0.124863,0.334348,59.593783,104.264726,44.430294,7523.217382,-7478.787088,2.115728,358.248447,-356.132718,21.303247,1.01444,47.947571,0.571429,4,0.142857,2,0.857143,12,0.428571,3,0.666667,0.571429,0.615385,0.447214,0.760204,0.554422,0.571429,0.177534,0.822466,0.428571,0.57672,0.571429,0.565726,0.393053,0.704846,0.486453,0.545048,0.571429,0.003,0,0,0,0,0,17137,18236,3616,66.666667,18.367347,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',7,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,15,6,0,71.428571,28.571429,0,0.597444,0.085624,0.27451,40.866193,85.604494,44.430294,5373.060677,-5328.630382,2.115728,255.860032,-253.744304,27.542032,1.311525,61.989309,0.571429,4,0.142857,2,0.857143,12,0.428571,3,0.666667,0.571429,0.615385,0.447214,0.75,0.54966,0.714286,0.116545,0.883455,0.285714,?,0.714286,?,?,0.800427,0.619917,?,0.714286,0.003,0,0,0,0,0,18265,18236,3616,76.190476,21.088435,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',7,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,18,3,0,85.714286,14.285714,0,0.807927,0.049904,0.173701,23.459965,53.249787,46.480972,10.535792,35.945179,2.21338,0.501704,1.711675,37.342172,1.778199,80.338623,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.933673,0.799887,0.857143,0.052632,0.947368,0.142857,0.869048,0.857143,0.860073,0.809969,0.971625,0.90155,0.870513,0.857143,0.003,0,0,0,0,0,16009,18236,3616,100,23.129252,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',7,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,14,7,0,66.666667,33.333333,0,0.544892,0.09107,0.263086,42.811816,80.651542,46.480972,2161.982821,-2115.501849,2.21338,102.951563,-100.738183,28.828638,1.372792,62.022451,0.857143,6,0.428571,6,0.571429,8,0.142857,1,0.5,0.857143,0.631579,0.408248,0.857143,0.680355,0.666667,0.14787,0.85213,0.333333,0.738095,0.666667,0.648622,0.559719,0.878178,0.756717,0.705263,0.666667,0.002,0.001,0,0,0,0,18265,18236,3616,90.47619,23.809524,'Number of leaves: 27\nSize of the tree: 53\n',53,27,27
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',7,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,11,10,0,52.380952,47.619048,0,0.36747,0.132608,0.349989,62.33877,107.292677,46.480972,9667.70275,-9621.221778,2.21338,460.366798,-458.153418,22.642504,1.078214,48.713491,0.285714,2,0.214286,3,0.785714,11,0.714286,5,0.4,0.285714,0.333333,0.079057,0.510204,0.352381,0.52381,0.165831,0.834169,0.47619,?,0.52381,?,?,0.696493,0.536961,?,0.52381,0.002,0,0,0,0,0,19393,18236,3616,57.142857,16.326531,'Number of leaves: 29\nSize of the tree: 57\n',57,29,29
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',7,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,14,7,0,66.666667,33.333333,0,0.558559,0.105385,0.299055,49.541627,91.678212,46.480972,5378.715232,-5332.234261,2.21338,256.129297,-253.915917,26.203293,1.247776,56.374238,0.714286,5,0.142857,2,0.857143,12,0.285714,2,0.714286,0.714286,0.714286,0.571429,0.821429,0.611224,0.666667,0.107937,0.892063,0.333333,0.710317,0.666667,0.676784,0.569582,0.770011,0.618594,0.642247,0.666667,0.002,0,0,0,0,0,17137,18236,3616,76.190476,21.768707,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',8,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,13,9,0,59.090909,40.909091,0,0.435897,0.115079,0.31035,54.374379,95.687344,48.002519,4312.890597,-4264.888078,2.181933,196.040482,-193.858549,22.991512,1.045069,47.896471,0.714286,5,0.266667,4,0.733333,11,0.285714,2,0.555556,0.714286,0.625,0.424043,0.804762,0.587518,0.590909,0.155696,0.844304,0.409091,?,0.590909,?,?,0.804836,0.56543,?,0.590909,0.003,0,0,0,0,0,16009,18151,3701,72.727273,18.831169,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',8,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,14,8,0,63.636364,36.363636,0,0.512465,0.105178,0.275599,49.696169,84.972918,48.002519,2164.996681,-2116.994162,2.181933,98.40894,-96.227007,29.104114,1.322914,60.630389,0.857143,6,0.4,6,0.6,9,0.142857,1,0.5,0.857143,0.631579,0.427618,0.771429,0.540074,0.636364,0.157792,0.842208,0.363636,0.674242,0.636364,0.605916,0.495265,0.8375,0.658205,0.749203,0.636364,0.002,0,0,0,0,0,15445,18151,3701,86.363636,24.025974,'Number of leaves: 22\nSize of the tree: 43\n',43,22,22
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',8,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,15,7,0,68.181818,31.818182,0,0.569832,0.089863,0.260402,42.407487,80.176846,48.445571,2162.19332,-2113.74775,2.202071,98.281515,-96.079443,32.733758,1.487898,67.568113,0.714286,5,0.133333,2,0.866667,13,0.285714,2,0.714286,0.714286,0.714286,0.580952,0.885714,0.831169,0.681818,0.124675,0.875325,0.318182,0.704545,0.681818,0.684848,0.562832,0.886141,0.783498,0.634325,0.681818,0.003,0,0,0,0,0,16009,18151,3701,90.909091,22.727273,'Number of leaves: 23\nSize of the tree: 45\n',45,23,23
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',8,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,192,22,16,6,0,72.727273,27.272727,0,0.628169,0.085057,0.268109,40.139561,82.549782,48.445571,4302.613045,-4254.167474,2.202071,195.57332,-193.371249,32.175442,1.46252,66.415654,0.714286,5,0.133333,2,0.866667,13,0.285714,2,0.714286,0.714286,0.714286,0.580952,0.8,0.681045,0.727273,0.124892,0.875108,0.272727,?,0.727273,?,?,0.825325,0.673549,?,0.727273,0.003,0,0,0,0,0,18829,18151,3701,81.818182,18.181818,'Number of leaves: 28\nSize of the tree: 55\n',55,28,28
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',8,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,15,6,0,71.428571,28.571429,0,0.597444,0.092446,0.274272,44.150833,85.595804,44.130734,4303.810192,-4259.679458,2.101464,204.943342,-202.841879,24.376981,1.160809,55.238104,0.857143,6,0.142857,2,0.857143,12,0.142857,1,0.75,0.857143,0.8,0.693375,0.903061,0.706349,0.714286,0.095177,0.904823,0.285714,?,0.714286,?,?,0.825929,0.664135,?,0.714286,0.003,0,0.01,0,10,0,17701,18236,3616,80.952381,22.44898,'Number of leaves: 26\nSize of the tree: 51\n',51,26,26
'Glass_principal components-weka.filters.unsupervised.attribute.PrincipalComponents-R0.95-A5-M-1',8,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20191005.0053,193,21,13,8,0,61.904762,38.095238,0,0.461538,0.12045,0.309218,56.62341,94.793772,46.480972,5382.181662,-5335.700691,2.21338,256.294365,-254.080985,24.678373,1.175161,53.093496,0.857143,6,0.285714,4,0.714286,10,0.142857,1,0.6,0.857143,0.705882,0.53936,0.704082,0.511905,0.619048,0.190476,0.809524,0.380952,?,0.619048,?,?,0.723326,0.603175,?,0.619048,0.002,0,0,0,0,0,17137,18236,3616,76.190476,21.768707,'Number of leaves: 25\nSize of the tree: 49\n',49,25,25
